ID|原类别|原优先级|旧判据(文档+节号/路径)|最新权威条款|当前证据(命令+输出)|结论|归属|GAP关系|备注
W1-N-04|C_ALG_IMPL|P1|无（原判据即现行权威；站点＝旧路径 lib/snr_estimator/src/module_entry.cpp，现落位 lib/algorithms/noise_snr/src/module_entry.cpp）|ENGINEERING_SPEC §5.1（边界、NaN/Inf、极端参数、错误输入必备测试）＋ ASTROCS_DESIGN §3.3／§3.5（配置字段确定语义＋error 阻断）＋ docs/plugins/algorithms_phase1/09_noise.md|命令：sed -n "447p;449p;463p;465p" lib/algorithms/noise_snr/src/module_entry.cpp；输出：        c->cfg.hreadn    = (int)d; ／         c->cfg.dark    = (int)d; ／         c->cfg.full_well    = (int)d; ／         c->cfg.gain    = (int)d;（四处均无 isfinite/范围夹取）。命令：grep -n "0x7fffffff" 同文件；输出：422（同文件对 h/w 已做上限防护＝正对照）。命令：git status --porcelain lib/algorithms/noise_snr/src ＋ grep -n "add_subdirectory(lib/algorithms/noise_snr)" CMakeLists.txt；输出：?? lib/algorithms/noise_snr/src/ ／ 210:# F-CI-002-01(CI-002 owner 裁决 2026-09-11): add_subdirectory(lib/algorithms/noise_snr)（注释态，未入图）|OPEN|P1-002|无|静态 UB 面成立（int 溢出与 nan/inf→int；该文件 JSON 取值面允许 nan/inf 字面量）；该 TU 仍未跟踪、根 CMake 按 CI-002 负责人裁决未收编 ⇒ 现产不可达，维持原判「静态判 UB、实跑触发需入库接线后验证」，不抬 P0
W3-R2-001|C_ALG_IMPL|P1|旧文档 docs/standards/IO_AND_ATOMICITY.md:3（docs/standards/** 不在现行权威链）|原子提交义务的最新替代＝ASTROCS_DESIGN §9（输出临时文件＋校验＋fsync＋原子 rename 提交；失败/取消不得留下可被误认为正式产品的半成品）＋ ENGINEERING_SPEC §9（输出临时文件+原子提交）＋ docs/plugins/infrastructure/17_aio.md §7|命令：sed -n "101,105p" lib/infrastructure/aio/src/aio_upm.cpp；输出：    if (std::rename(tmp.c_str(), path) != 0) { ／         // Windows rename 不覆盖已存在目标：删除旧正式模型后重试一次 ／         // （temp 仍完整，失败可恢复；ENG-IO-001 单文件原子语义保持） ／         if (std::remove(path) == 0 && ／             std::rename(tmp.c_str(), path) == 0) {（其 else 分支再 std::remove(tmp)）。命令：grep -c MOVEFILE_REPLACE_EXISTING lib/infrastructure/aio/src/hiss_stream_writer.cpp；输出：2（正对照：同库 HISS 写者用单步带 REPLACE_EXISTING 的移动，实现 :185）|OPEN|AIO-001|无|先删旧正式文件再改名：第二次 rename 亦失败时新旧两份同失，是数据净损失面，且注释以「失败可恢复」把它写成合规；同库同族写者用单步 REPLACE_EXISTING 为正对照。真机 Windows 双失败概率未测（本轮无该节点），本条只判代码路径与注释语义
W3-R2-002|C_ALG_IMPL|P1|旧文档 docs/modules/registry/PHASE3_RESAMPLE.md:87 与 THREAD_BUDGET_ARCH.md:27（docs/modules/registry/** 不在现行权威链）＋ 旧控制包 P15-06 取消验收|取消义务的最新替代＝ASTROCS_DESIGN §6.3（取消（Ctrl-C）：协作取消 → 停止调度新单元 → 等待运行中单元完成 → exit 9）＋ §7.1（scheduler/pipeline 唯一归属）＋ docs/plugins/infrastructure/19_runtime.md §6|命令：git grep -n astrocs_host_state_set_cancel；输出：lib/infrastructure/benchmark/backend_host/host_services.cpp:128: void astrocs_host_state_set_cancel(void* state, int v) {（全仓仅此定义，零调用点）。命令：sed -n "923,924p" lib/algorithms/calibration/src/module_entry.cpp；输出：    if (inst->host && inst->host->cancel && inst->host->cancel->is_cancelled && ／        inst->host->cancel->is_cancelled(inst->host->cancel->user_data)) {。命令：grep -n "ctx && ctx->cancelled()" lib/infrastructure/scheduler/src/module_adapters.cpp；输出：5611:      if (ctx && ctx->cancelled()) { cancelled.store(true); break; }|OPEN|RT-001|无|原判据第二腿（resample band worker 零取消检查）已被现树 RunContext 取消安全点补上，不再作依据；仍成立的是 host 取消通道整体断线：set_cancel 零调用 ⇒ host->cancel->is_cancelled 恒 false，calibration（:923）／cosmetic（:741）／gaia（module_entry.c:651 另设 gaia_set_cancel_checkpoint 第二套通道）三处模块级检查永不为真 ⇒ §6.3 的协作取消对经 host 服务面运行的模块不可达
W3-R2-003|C_ALG_IMPL|P1|旧门禁文档 03 §4（峰值租约＝该节点实际并行宽度）|最新替代＝ASTROCS_DESIGN §9（plan 是预期，trace 是实际观测，禁止把计划值伪装成实际值）＋ §8（自动记录实际并行宽度）＋ docs/plugins/infrastructure/21_observability.md §4（运行图是实际观测）／§8（事件与 run 产物一致性）＋ §11.3|命令：sed -n "99,102p" include/astrocs/core/context.h；输出：struct GrantedWorkerObservation { ／   std::atomic<uint32_t> peak_active{0};     // max 瞬时授予租约数 ／   std::atomic<uint32_t> peak_lease{0};      // max 单次租约 size ／   std::atomic<uint64_t> acquired_total{0};  // 成功 acquire 次数（三字段无任何复位/epoch 面）。命令：grep -n peak_lease lib/infrastructure/scheduler/src/runtime.cpp；输出：188:                ? obs_post.peak_lease.load(std::memory_order_relaxed)（其后 :218 tr.workers = node_granted; ／ :243 ev_end.workers = static_cast<uint32_t>(tr.workers);）|OPEN|OBS-001|无|单例峰值单调不减、无 run/节点边界复位；runtime 已用 acquired_total 差分判「本节点是否新租约」，却把全局历史峰值当本节点 workers 写出 ⇒ 后一节点继承前序更宽节点的峰值，trace 里的实际并行宽度不是该节点观测值
W3-R2-005|C_ALG_IMPL|P1|旧文档 docs/modules/registry/THREAD_BUDGET_ARCH.md:8（Σactive ≤ 预算 不变量）与旧版 19_runtime 租约条款＋旧控制包 P15-06 租约验收|预算唯一源义务的最新替代＝ASTROCS_DESIGN §8（一个进程只有一个资源调度器与线程预算源；§5.2/§8 heavy 无硬编码线程）＋ ENGINEERING_SPEC §10（并发度/线程池属架构不变量）＋ docs/plugins/infrastructure/19_runtime.md §4／§6|命令：sed -n "429p" providers/cpu/baseline/src/baseline_provider.cpp；输出：                (void)host->executor->acquire(host->executor->user_data, 1);（返回值被丢弃）。命令：sed -n "455,457p" 同文件；输出：    if (host != nullptr && host->executor != nullptr && ／        host->executor->release != nullptr && workers > 0) ／        host->executor->release(host->executor->user_data, workers);（守卫不含「是否曾 acquire」）。命令：sed -n "83p" lib/infrastructure/benchmark/backend_host/host_services.cpp；输出：    static_cast<HostState*>(ud)->active_workers.fetch_sub(static_cast<long>(n));（无下限钳制；acquire 侧 :77 才用 min 夹取）|OPEN|CPU-001|无|cap≤1 或 N≤1 分支整段跳过 acquire 却仍执行 release ⇒ 每次净 -1；acquire 失败仍继续 fork 并在末尾 release ⇒ 同样净 -1；Σactive 可为负后 :418 的「预算−已用」门恒真 ⇒ 预算不变量永久失效。avx2（:250-255／:276-277）与 avx512（:249-254／:275-276）同形。provider execute 面在 cli/lib 无直调（可达面为 tests/cpu oracle），故维持 P1 不抬 P0
W3-R2-006|C_ALG_IMPL|P1|旧文档 docs/standards/PUBLIC_API.md:687（采样线程所有权）＋ 旧控制包 P15-06 监控验收|监控采样线程安全的最新判据＝ASTROCS_DESIGN §8（每个 heavy 运行自动记录，记录本身须为真实观测）＋ §9（trace 是实际观测）＋ docs/plugins/infrastructure/21_observability.md §7（事件/日志不得静默失真）＋ ENGINEERING_SPEC §5.1（边界测试）|命令：grep -c -e mutex -e lock_guard -e unique_lock cli/monitor.h；输出：0（唯一 atomic 命中是 :9 的 include，用于 stop 标志而非样本容器）。命令：grep -n -e "samples_.push_back" -e "for (const auto& sm : samples_)" cli/monitor.h；输出：370:        samples_.push_back(cur); ／ 422:        for (const auto& sm : samples_) { ／ 428:            for (const auto& sm : samples_) {。命令：sed -n "747p;751p;752,753p" cli/commands.cpp；输出：747:    const auto s0 = mon.summary(); ／ 751:        sampling.store(false); ／ 752:        if (sampler.joinable()) { ／ 753:            sampler.join();|OPEN|OBS-001|无|读侧在停采样与 join 之前调用 summary()，与仍在 push_back 的采样线程并发读写同一 std::vector ⇒ UB（可表现为迭代器/缓冲区撕裂而非常量陈旧值），后果是利用率/线程数证据失真甚至崩溃；TSan 实跑缺（本轮无 sanitizer 构建），静态可判。行号已随 CLI-001 重定位（原判 843-853／858-859，现 745-753）
W6-N-01|C_ALG_IMPL|P1|无（原判据即现行权威；站点 ci/ctest_baseline.json 与 tools/quality/check_ctest_registration.py 未迁移）|docs/ci/01_CHECKS.md §1（每项检查必须能绿能红；登记即须可执行）与 §2 表 CHK-TEST／§3（P0 红灯不可豁免）＋ ENGINEERING_SPEC §8（禁止悬空测试路径；新门同提交登记测试）＋ ASTROCS_DESIGN §11.1（验证体系）|命令：python3 统计 ci/ctest_baseline.json；输出：baseline targets: 160。命令：python3 检查六个在册名是否仍在基线；输出：healpix_math True ／ stf_engine True ／ browser_backend True ／ hips_browser_backend True ／ geometry_truth True ／ module:astrocs.conformance.echo True。命令：grep -c -e browser_qt -e "conformance/echo" CMakeLists.txt；输出：0（相关子树均不在根构建图）|OPEN|CI-001|无|门的两条判定仍只看「注册名是否出现在活动 CMake 源文本」与「是否在基线名单」，无「已注册进真实构建目录/可被执行」维度 ⇒ 不在构建图的 add_test 名永挂基线且永不运行。注册表重排后该门现为 CHK-MODULE-MANIFEST 下的 step CTEST-REGISTRATION（command 仍指向同一脚本）
W6-N-02|C_ALG_IMPL|P1|无（原判据即现行权威；站点 ci/checks.json 与 ci/validate_registry.py；本会话注册表已被 CI-001 重构）|docs/ci/01_CHECKS.md §1（每项检查必须能绿能红）与 §5（运行方式 python3 ci/run_checks.py）＋ docs/ci/03_GATES.md §1（P0/P1/P2 分级；P0 无豁免）＋ ENGINEERING_SPEC §8（检查器覆盖与登记）|命令：python3 展平 ci/checks.json 统计 prerequisite_tools；输出：top gates: 38 ／ steps total: 147 ／ declaring prereq: 27 ／ declared 值集＝{cmake 13, clang 3, python3 9, python3:yaml 1, python3:astropy 2, python3:numpy 6, llvm-profdata 1, llvm-cov 1, pytest 1, dumpbin 1}。命令：python3 对 g++/gcc/nm/objdump/tar/bash/taskset/ctest 计「声明数／以该 token 为 argv 首元素的 step 数／命令串含该 token 的 step 数」；输出：g++ 0/0/0 ／ gcc 0/0/52 ／ nm 0/0/0 ／ objdump 0/0/0 ／ tar 0/0/46 ／ bash 0/0/0 ／ taskset 0/0/1 ／ ctest 0/0/51。命令：grep -n "# R12" ci/validate_registry.py；输出：291:        # R12（CI-001）：聚合项 steps 结构 + 派发入口（非 prereq→waiver 绑定规则）|OPEN|CI-001|无|核心仍成立：实际依赖 ctest（51 步）/tar（46 步）/gcc（52 处）的门零宿主工具声明，姊妹门 UT-BACKEND／UT-IO／UT-CLI 的 prerequisite_tools 仍为空数组 ⇒ 缺工具时只按 run.py 对 argv[0] 的探测处理或被子脚本 except 吞成假绿，既不可诊断也无法按 CI-REG-002 归因跳过。口径已重算（原 18/135 → 现 27/147）；nm/objdump/bash/g++ 已不再是任何 step 的 argv 首元素；「R12 未实现」须改述为「R12 名额已被 steps 派发规则占用，prereq→waiver 绑定仍无实现」
W6-N-03|C_ALG_IMPL|P1|无（原判据即现行权威；站点 cmake/install_layout.cmake、packaging/install-tree.contract.json、packaging/verify_install_tree.py）|ASTROCS_DESIGN §10.1（交付形态＝唯一 exe＋各 dll＋schemas＋product manifest）／§12（发布包白名单）＋ docs/ci/01_CHECKS.md §2 CHK-PACKAGE（P0 打包/白名单/哈希/版本/provenance）＋ ENGINEERING_SPEC §8（清单唯一事实源且必须机器校验）|命令：sed -n "115,116p" cmake/install_layout.cmake；输出：  install(DIRECTORY ${CMAKE_CURRENT_SOURCE_DIR}/packaging/schemas/ ／    DESTINATION ${ASTROCS_SCHEMA_DIR} FILES_MATCHING PATTERN "*.json")。命令：ls packaging/schemas；输出：astrocs-product.schema.json ／ dependency-lock.schema.json ／ hips_product.schema.json ／ preset-contract.json（共 4 份）。命令：python3 统计 packaging/install-tree.contract.json；输出：units: 16 ／ SCHEMA 类型 units: 2。命令：python3 检索注册表内含 verify_install_tree 的门；输出：[]|OPEN|PKG-001|无|安装规则按目录通配、合同按逐文件白名单，两面不同源（4 份 vs 2 单元）⇒ 白名单不闭合；唯一闭集校验器 verify_install_tree.py 在现行 38 门+147 step 全文内零引用，其文档串自承只查「合同声明的文件存在」。实际交付树是否真多装需一次 cmake --install 实测（本轮未跑），本条只判口径与注册缺失
W6-N-04|C_ALG_IMPL|P1|旧判据含旧扫描轴 ARCH-001/V11 的 struct_size 普查口径（问题扫描自设统计，非权威条款）|struct_size 义务的最新替代＝ASTROCS_DESIGN §7.3（版本化 C ABI：跨 DLL 不传 STL/异常/RTTI；结构体带 struct_size/abi_version）＋ ENGINEERING_SPEC §4 第 3 条（公开头文件带 struct_size/abi_version）＋ docs/api/COMMON_ABI_V1.md:8（所有 struct 首两字段 struct_size, abi_version）|命令：sed -n "403p" ASTROCS_DESIGN.md；输出：- 版本化 C ABI：跨 DLL 不传 STL/异常/RTTI/编译器私有类型；结构体带 `struct_size`/`abi_version`；所有权与释放方明确。命令：grep -c struct_size lib/infrastructure/aio/include/astrocs/aio_hips.h lib/infrastructure/gaia_xpsd_client/src/gaia_client.h lib/algorithms/star_detect/include/astrocs/p1/star_detector.h lib/algorithms/dynamic_psf/include/astrocs/p1/dynamic_psf.h；输出：四份均为 0（且 gaia_client.h 仍位于 src/ 而非 include/）。命令：grep -c struct_size lib/algorithms/platesolve/cpp/ipv/include/ipv_api.h；输出：3（同族已修面存在＝正对照）|OPEN|CI-001|无|判据在现行链有三处明文，原点名四站点仍无 struct_size。口径说明：本会话以 git ls-files 下 include/＋lib/ 头文件重普查「匿名 typedef struct」面为 23 文件／其中 2 文件含 struct_size，与原 124 处／20 文件口径不同（原按声明点计数并含已迁路径），差异不改判定；「五份镜像脚本在门里引用数=0」一腿属问题扫描自用工具（_verify/_v11_*.py），非活动采集面，故改按「现行 147 step 内无任何 ABI struct 尺寸/镜像一致性采集门」立据
W6-N-05|C_ALG_IMPL|P1|旧判据含旧控制包 05/06/07 门禁文档（旧世代编号）与旧宪章 §12.3-6（链外文本）|导出面义务的最新替代＝ASTROCS_DESIGN §7.3（模块与 DLL/SO 边界；版本化 C ABI）＋ §12（发布包白名单）＋ docs/contracts/ARC-001.md（现行合同文档）＋ docs/ci/01_CHECKS.md §2 CHK-ABI／CHK-PACKAGE（均 P0）与 §4（能绿能红）＋ docs/ci/03_GATES.md §4|命令：git grep -ln module_dll_contract；输出：contracts/config/module_dll_contract.schema.json ／ docs/modules/MODULE_MAP.yaml ／ docs/owner/ARCHITECTURE_OVERVIEW.md ／ docs/review/ARCHITECTURE_OVERVIEW.md ／ modules/conformance/noop/README.md（无任何 .py／CMakeLists／ci 消费者）。命令：sed -n "622p" tools/quality/ci_windows_driver.py；输出：                ok = res["exit_code"] == 0 and bool(exports)。命令：grep -c "WINDOWS_EXPORT_ALL_SYMBOLS ON" CMakeLists.txt；输出：3。命令：python3 统计注册表内含 nm 的门；输出：0|OPEN|PKG-001|无|ARC-001 导出面合同只有 schema、无实例也无机器消费者（MODULE_MAP.yaml 仅文本提及）；Windows 符号门判据为「非空即过」，不校验白名单；Linux 侧零采集面；根 CMake 三处仍开 WINDOWS_EXPORT_ALL_SYMBOLS ON 使导出集由链接器全开决定。真机导出集是否越界需 Windows x64 构建目录 dumpbin（本轮无该节点），不另判
V10-N-07|C_ALG_IMPL|P2|无（原判据即现行权威；站点＝旧路径 lib/hips／lib/drizzle／lib/gaia_xpsd_client 的 src/module_entry.*，已迁 lib/algorithms/drizzle/{hips/,}src/ 与 lib/infrastructure/gaia_xpsd_client/src/）|ASTROCS_DESIGN §9（aio 是唯一 manifest/FITS/HiPS 读写边界，禁止各自复制 reader/writer）＋ §8（无界内存增长禁项）＋ ENGINEERING_SPEC §5.1（边界、NaN/Inf、极端参数必备测试）|命令：grep -n "malloc((size_t)" lib/algorithms/drizzle/hips/src/module_entry.cpp lib/algorithms/drizzle/src/module_entry.cpp lib/infrastructure/gaia_xpsd_client/src/module_entry.c；输出：hips:218:    uint64_t* arr = (uint64_t*)malloc((size_t)(count > 0 ? count : 1) * sizeof(uint64_t)); ／ drizzle:206 与 gaia:197 同形（double 版）／三处 count 均来自外部 JSON 数组长度，无上限。命令：sed -n "462p" lib/algorithms/drizzle/hips/src/module_entry.cpp；输出：    if (!r->parent_ipix ∥∥ an < 0 ∥∥ (uint64_t)an != n_tiles) {（长度一致性校验位于 :218 分配之后）|OPEN|AIO-001|与 GAP-013 重复|三处自写 JSON 解析器都在按外部 count 分配之后才校验一致性；数值面：hips 全文 isfinite 计数 0（double→uint64 直转即 UB），gaia 数组仅比 nr/nd 长度不校验元素有限性（同文件标量侧有 4 处 isfinite），drizzle 侧有 10 处但不覆盖数组元素。调用点新增的 65535/512 上限是另两档字段的夹取，不补足本项
V10-N-08|C_ALG_IMPL|P2|无（原判据即现行权威；站点＝旧路径 lib/healpix_db/healpix_browser_qt 与 lib/orchestrator，已迁 lib/infrastructure/hips_browser/healpix_browser_qt 与 lib/infrastructure/pipeline/orchestrator）|ASTROCS_DESIGN §9（aio 是唯一 HiPS 读写边界）＋ §10.1（Alpha 不含 GUI；HiPS Browser 不进产品清单）＋ docs/plugins/infrastructure/23_hips_browser.md §1／§4（读侧复用 aio，不复制 reader）／§7（产品不可读/损坏 → 明确报错，不渲染伪图像）＋ 附录 B（IVOA HiPS 1.0：order 值域）|命令：sed -n "157p;162p;168p;200p" lib/infrastructure/hips_browser/healpix_browser_qt/core/hips_browser_backend.cpp；输出：                order_ = std::atoi(v.c_str()); ／         leaf_order_ = order_ + kTileShift; ／             order_ = std::atoi(props.c_str() + p + 11); ／     const uint32_t nside = uint32_t(1) << (uint32_t)leaf_order_;（该文件零范围判定）。命令：sed -n "3982p;3985p" lib/infrastructure/pipeline/orchestrator/cpp/src/orchestrator.cpp；输出：            if (p != std::string::npos) hips_order = std::atoi(s.c_str() + p + 11); ／     const uint32_t nside_leaf = 1u << (uint32_t)(hips_order + 9);。命令：grep -c -e browser_qt -e "pipeline/orchestrator" CMakeLists.txt；输出：0（两子树均不在根构建图）|OPEN|INT-001|无|同一 hips_order 字段在 aio 读面与 hp_drizzle_api 已夹（后者 :461-465 越界 return -10），此两面 atoi 结果直进移位 ⇒ 属「同一字段多口径」族；两子树均不在编译面，按原判「补注册即红」，不判现产可达。浏览器面另违反 23_hips_browser.md §4（读侧应复用 aio，此处自带 properties/FITS 解析）。订正：orchestrator 的 A_ORDER 腿现已带 SNR_SIP_MAX_ORDER 界（:4453／:4456），残余为出界整段静默跳过 SIP
