path,type,shipping_target,module,production_or_test,loc,owner_doc,science_ids,algorithm_ids,api_ids,review_status,findings_p0,findings_p1,findings_p2,findings_p3,dead,duplicate,legacy,comment_hygiene,ownership_ok,thread_ok,error_ok,numeric_ok,performance_ok,tests_ok,docs_ok,reviewer_round
lib/acr/backends/cuda/bridge/acr_cuda_bridge_host.cpp,module,yes,acr,production,41340,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/backends/cuda/bridge/acr_cuda_bridge_kernels.cu,module,yes,acr,production,14816,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/backends/cuda/bridge/cuda_bridge_api.hpp,module,yes,acr,production,5701,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/backends/cuda/cuda_backend.cu,module,yes,acr,production,6795,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/backends/cuda/cuda_backend.hpp,module,yes,acr,production,4596,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/backends/cuda/cuda_bridge_loader.cpp,module,yes,acr,production,16570,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/backends/cuda/cuda_buffer.cpp,module,yes,acr,production,607,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/backends/cuda/cuda_buffer.hpp,module,yes,acr,production,5353,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/backends/cuda/cuda_executor.cpp,module,yes,acr,production,6849,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/backends/cuda/cuda_executor.hpp,module,yes,acr,production,2818,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/ci/path_guard.ps1,module,no,acr,production,1792,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/ci/sha256_utf8.py,module,no,acr,production,7222,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/core/CMakeLists.txt,module,no,acr,production,799,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/core/runtime.cpp,module,yes,acr,production,31909,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/core/task_descriptor.cpp,module,yes,acr,production,1739,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/core/task_descriptor.hpp,module,yes,acr,production,5077,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/cost/CMakeLists.txt,module,no,acr,production,619,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/cost/cost_estimator.cpp,module,yes,acr,production,27514,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/cost/cost_estimator.hpp,module,yes,acr,production,9331,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/diagnostics/CMakeLists.txt,module,no,acr,production,356,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/diagnostics/hardware_report.cpp,module,yes,acr,production,2520,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/docs/ADR-001-alpaka.md,module,no,acr,production,4224,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/docs/ADR-002-oneTBB.md,module,no,acr,production,4335,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/docs/ADR-003-hwloc.md,module,no,acr,production,4013,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/docs/ADR-004-cpu_features.md,module,no,acr,production,4445,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/docs/ADR-005-google-benchmark.md,module,no,acr,production,4763,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/docs/ADR-006-googletest.md,module,no,acr,production,3923,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/docs/ADR-007-starpu-optional.md,module,no,acr,production,4725,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/docs/ADR-008-cmake-fetchcontent.md,module,no,acr,production,5021,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/docs/ADR-009-cpu-only-build-gate.md,module,no,acr,production,5222,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/docs/ADR-010-delete-per-kernel-routing.md,module,no,acr,production,3081,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/docs/audit-report.md,module,no,acr,production,3506,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/docs/dependency-lock.json,module,no,acr,production,7261,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/docs/forbidden-paths.md,module,no,acr,production,2141,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/examples/CMakeLists.txt,module,no,acr,production,695,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/examples/cuda_axpy.cu,module,yes,acr,production,3249,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/examples/legacy_chunk_adapter.cpp,module,yes,acr,production,2118,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/examples/minimal_parallel_for.cpp,module,yes,acr,production,2297,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/examples/weighted_integration/CMakeLists.txt,module,no,acr,production,1919,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/examples/weighted_integration/route_profile_calibration.cpp,module,yes,acr,production,65633,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/examples/weighted_integration/route_profile_calibration.hpp,module,yes,acr,production,3433,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/examples/weighted_integration/weighted_integration_benchmark.cpp,module,yes,acr,production,70466,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/examples/weighted_integration/weighted_integration_common.hpp,module,yes,acr,production,4876,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/examples/weighted_integration/weighted_integration_kernels.cpp,module,yes,acr,production,6752,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/examples/weighted_integration/weighted_integration_kernels.hpp,module,yes,acr,production,754,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/include/astro/compute/acr.hpp,module,yes,acr,production,22393,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/include/astro/compute/hardware_profile.hpp,module,yes,acr,production,16369,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/include/astro/compute/kernel_registry.hpp,module,yes,acr,production,10727,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/include/astro/compute/runtime_internal.h,module,yes,acr,production,1796,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/include/astro/compute/task_traits.hpp,module,yes,acr,production,9643,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/include/astro/compute/topology.hpp,module,yes,acr,production,4288,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/memory.md,module,no,acr,production,59092,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/profile/CMakeLists.txt,module,no,acr,production,697,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/profile/profile_reader.cpp,module,yes,acr,production,23671,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/profile/profile_reader.hpp,module,yes,acr,production,3127,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/CMakeLists.txt,module,no,acr,production,5567,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/benchmark_driver.cpp,module,yes,acr,production,33694,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/benchmark_driver.hpp,module,yes,acr,production,5913,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/benchmarks/arithmetic_benchmark.cpp,module,yes,acr,production,24864,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/benchmarks/atomic_benchmark.cpp,module,yes,acr,production,8719,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/benchmarks/benchmark_common.hpp,module,yes,acr,production,12680,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/benchmarks/benchmark_main.cpp,module,yes,acr,production,3910,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/benchmarks/branch_benchmark.cpp,module,yes,acr,production,7096,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/benchmarks/convolution_benchmark.cpp,module,yes,acr,production,5225,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/benchmarks/irregular_benchmark.cpp,module,yes,acr,production,6807,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/benchmarks/numa_benchmark.cpp,module,yes,acr,production,12872,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/benchmarks/overhead_benchmark.cpp,module,yes,acr,production,5256,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/benchmarks/reduction_benchmark.cpp,module,yes,acr,production,11524,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/benchmarks/stream_benchmark.cpp,module,yes,acr,production,19106,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/benchmarks/thread_curve_benchmark.cpp,module,yes,acr,production,6021,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/benchmarks/transfer_benchmark.cpp,module,yes,acr,production,7571,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/focused/acr_benchmark_focused_main.cpp,module,yes,acr,production,3848,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/focused/focused_benchmark.cpp,module,yes,acr,production,29850,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/focused/focused_benchmark.hpp,module,yes,acr,production,3123,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/focused/focused_operations.cpp,module,yes,acr,production,26452,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/focused/focused_operations.hpp,module,yes,acr,production,5694,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/focused/operation_profile.cpp,module,yes,acr,production,13884,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/focused/operation_profile.hpp,module,yes,acr,production,4166,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/profile_generator.cpp,module,yes,acr,production,28417,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/profile_generator.hpp,module,yes,acr,production,3314,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/qualification/profile_schema.hpp,module,yes,acr,production,5803,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/routing/CMakeLists.txt,module,no,acr,production,451,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/routing/benchmark_route_estimator.cpp,module,yes,acr,production,24641,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/routing/benchmark_route_estimator.hpp,module,yes,acr,production,3938,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/routing/route_profile_v2.cpp,module,yes,acr,production,29802,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/routing/route_profile_v2.hpp,module,yes,acr,production,11180,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/CMakeLists.txt,module,no,acr,production,1253,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/current_state.cpp,module,yes,acr,production,5540,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/current_state.hpp,module,yes,acr,production,5165,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/device_executor.cpp,module,yes,acr,production,5925,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/device_executor.hpp,module,yes,acr,production,8287,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/dispatcher.cpp,module,yes,acr,production,134561,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/dispatcher.hpp,module,yes,acr,production,15175,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/fallback.cpp,module,yes,acr,production,2542,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/fallback.hpp,module,yes,acr,production,1975,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/mixed_route_planner.cpp,module,yes,acr,production,6012,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/mixed_route_planner.hpp,module,yes,acr,production,3173,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/mixed_runner.cpp,module,yes,acr,production,4055,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/mixed_runner.hpp,module,yes,acr,production,2464,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/partitioner.cpp,module,yes,acr,production,4521,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/partitioner.hpp,module,yes,acr,production,2924,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/queue_aware.cpp,module,yes,acr,production,2691,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/queue_aware.hpp,module,yes,acr,production,2214,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/reduction_merger.cpp,module,yes,acr,production,1905,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/reduction_merger.hpp,module,yes,acr,production,1492,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/residency_manager.cpp,module,yes,acr,production,8232,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/residency_manager.hpp,module,yes,acr,production,4866,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/shared_work_pool.cpp,module,yes,acr,production,17590,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/scheduler/shared_work_pool.hpp,module,yes,acr,production,12054,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/schemas/compute_config.example.yaml,module,no,acr,production,838,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/schemas/evidence_manifest.schema.json,module,no,acr,production,2008,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/schemas/hardware_profile.example.json,module,no,acr,production,6288,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/schemas/hardware_profile.schema.json,module,no,acr,production,5479,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/schemas/task_descriptor.schema.json,module,no,acr,production,2756,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/tests/CMakeLists.txt,module,no,acr,test,248,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/tests/classic/CMakeLists.txt,module,no,acr,test,2503,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/tests/classic/classic_common.hpp,module,no,acr,test,10261,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/tests/classic/classic_main.cpp,module,no,acr,test,3145,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
lib/acr/tests/classic/cpu_partition_coverage.cpp,module,no,acr,test,10300,docs/modules/,,,,V19R3-FRESH-VERIFIED,0,0,0,0,,,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,V19R3-FRESH
