ID	原类别	原优先级	producer	文件	行	标题	旧位置字段	旧证据字段	旧条款字段	fix_state	verified_state
M6a-I-004	I_DOC_HYGIENE	P2	M6a	问题扫描/findings/I_DOC_HYGIENE/p2/M6a_L13_L14.md	5	遗留 cc_* 通道的同名分叉实现不带 legacy 声明（其文件头文案与生产版雷同、默认导出符号、含无条件 stderr 进度日志），且执行库存清单把该路径记为 production=yes，与根 CMake、README 三方互斥（来源	":文件头`（复核时点 :1-7 无 legacy/禁接入/公式差异声明）与 `::修复循环`（:139-143 无条件 `std::fprintf(stderr, ""[cosmetic] 开始修复: …"")`） ；`lib/calibration/cpp/cosmetic_corrector.h`（复核时点 :12-26 `CC_EXPORT` 默认可见性导出 `cc_*` 4 符号） ；生产版对照：`lib/calibration/src/cosmetic_corrector.cpp`（本域另有注释错文，见 M6a-D-011） ；构建面：根 `CMakeLists.txt`（复核时点 :376 区段只编 `lib/calibration/src/`；`cpp/cosmetic_corrector.cpp` 不在根源集） ；事实源：`docs/architecture/PRODUCTIO"	（cpp/cosmetic_corrector.cpp:1-3）// cosmetic_corrector.cpp - 坏点修复模块 C++ 实现（OpenMP并行） // 功能: 中值滤波修复坏像素 + 从Dark/Bias检测热/冷像素 / （README:159-164）遗留通道（计划迁移旧符号，P1-COS-IMPL 决定去留）：Makefile 编译 lib/calibration/cpp/cosmetic_corrector.cpp → cosmetic_corrector.dll（cc_* 4 导出…公式与 / （PRODUCTION_EXECUTION_INVENTORY.cs	宪章 §14.3（单一入口/禁双源冒充）、§14.1（原地演进的唯一权威实现面）、§12.2、§16.2（状态声明与实际一致）	OPEN	
M6a-I-005	I_DOC_HYGIENE	P2	M6a	问题扫描/findings/I_DOC_HYGIENE/p2/M6a_L13_L14.md	28	横向新增：三件套与头注释把「唯一/内建/已接线/实测」类现状断言写成无锚散文，本次 38 条实核 20 条与事实源不符（本条为该族的量化定稿点，实例分列各条）	相符 15 条、与事实源不符 20 条、无法在仓内判定 3 条（判定依赖 `run/**` 免报区证据）。不符 20 条中：11 条属「把目标合同态写成现状」（例 `module_adapters.cpp` 文件头委托总述、`astro_calibration.h` 的 FP64 结论句、`lib/phase1_session/README.md` 的 `status=complete`），6 条属「唯一类排他宣称被第二处在位实现打破」（例 `lib/cosmetic/README.md` 唯一生产调用点、`lib/snr_estimator/memory.md` 现状唯一生产实现、`lib/phase2/README.md:94` 唯一生产入口的行锚），3 条属「实测数字/路径已漂移」（`lib/phase2/README.md:10-11`、`lib/astro_image_io/te	见 M6a-C-003 / M6a-I-001 / M6a-I-002 / M6a-D-004 / M6a-D-006 / M6a-D-008 各条的逐字引文（本条不复制，避免双计）	宪章 §16.2、§12.3-1/-8/-10、§17.2	OPEN	
M6b-I-003	I_DOC_HYGIENE	P2	M6b	问题扫描/findings/I_DOC_HYGIENE/p2/M6b_L16_L18.md	3	文档内统计与清单陈述与实测不符（可复算的口径失真清单）	:§8 Traceability`（现 :129、:130） ；> - 科学 → 算法 → 工程映射见 `docs/TRACEABILITY.csv`(76 行，SCI-/ALG-/DATA-/ENG- 全 VERIFIED，`MUST` family `docs/TRACEABILITY_family.json` + `gen_v19_source_snapshot` 绑定实现符号/…) ；> - 模块级追溯见 `docs/modules/*.md`(13 份 L5) 与本文件 §5/附录。 ；实测：`docs/TRACEABILITY.csv` = 68 行（表头 + **67 数据行**）；`docs/TRACEABILITY_family.json` = **0 文件**（`docs/TRACEABILITY_FAMILY.csv` 亦 0）；`docs/modules/*.md`		:（数字须可核）`。	OPEN	
M7-I-201	I_DOC_HYGIENE	P2	M7	问题扫描/findings/I_DOC_HYGIENE/p2/M7_I_DOC_HYGIENE_p2.md	7	SCI-SCOPE「默认 FP64 科学计算；FP32 仅显式等价路径」被 SCI-CAL §9 在文档层直接反驳（L19-028）	数值精度`（:53）对照 `docs/science/CALIBRATION.md::§9`（:82）			OPEN	
M7-I-202	I_DOC_HYGIENE	P2	M7	问题扫描/findings/I_DOC_HYGIENE/p2/M7_I_DOC_HYGIENE_p2.md	14	hips_frame 字面值在合同与写侧措辞不一致（L21-009 **按前台裁决降级定稿**）				OPEN	
M7-I-203	I_DOC_HYGIENE	P2	M7	问题扫描/findings/I_DOC_HYGIENE/p2/M7_I_DOC_HYGIENE_p2.md	21	DATA_SEMANTICS §24.4 给全整数的 coverage 结果标「UNIT=ADU/tile 口径透传」（L21-011）	§24.4`（复核时 :1592 命中 ADU/tile）			OPEN	
M7-I-204	I_DOC_HYGIENE	P2	M7	问题扫描/findings/I_DOC_HYGIENE/p2/M7_I_DOC_HYGIENE_p2.md	27	同文档内「reason u8」两套互斥值域（rejection 0..3 vs sampler 0..5）（L21-012）	§/reason 行`（复核时 :471/:992/:1246/:1266 四处）			OPEN	
M7-I-205	I_DOC_HYGIENE	P2	M7	问题扫描/findings/I_DOC_HYGIENE/p2/M7_I_DOC_HYGIENE_p2.md	33	符号 K 在唯一词典内三义并存；electron 许可域标注与四文档现状互斥（L21-014）	K 行`（复核时 :21/:25）、`docs/science/CALIBRATION.md::K=t_light/t_dark`、`docs/science/NOISE_MODEL.md::K`、`docs/contracts/DATA_SEMANTICS.md::electron`			OPEN	
M8-I-001	I_DOC_HYGIENE	P2	M8	问题扫描/findings/I_DOC_HYGIENE/p2/M8_L22_L23.md	5	`lib/snr_estimator/README.md` 以现状口吻声明「bitwise 与线程数无关」及自测清单，但该模块 target 未入构建（根 CMakeLists 的 add_subdirectory 已注释）	:实现要点`（复核时点 :147「bitwise 与线程数无关。内存：掩膜 O(h·w) uint8 …」、:160 自测清单「ivar==0.0、确定性 bitwise、n_qualified+n_rejected==64、free 幂等」）；构建真源 `CMakeLists.txt:210`（`# add_subdirectory(lib/snr_estimator)` 注释停用）、`CMakeLists.txt:239`（注释自述该 target 未入库）；测试 TU `lib/snr_estimator/cpp/test/noise_model_science_test.cpp`（同 M8-F-004 证据链）	（README.md:147）bitwise 与线程数无关。内存：掩膜 O(h·w) uint8（source_mask 直通路径…） / （根 CMakeLists.txt:210）# add_subdirectory(lib/snr_estimator) / （根 CMakeLists.txt:239 注释）…snr_estimator target 未入库…	宪章 §17.2（声明与已验证事实一致）、§12.3-12（文档-实现同步）、§13.1	OPEN	
M8a-I-001	I_DOC_HYGIENE	P2	M8a	问题扫描/findings/I_DOC_HYGIENE/p2/M8a_L25_L27.md	9	「每子库都要有 README」这一负责人直接要求在本仓无任何条文支撑，35/92 目录单元因此落在规范空白里	5-12）；`docs/README-DOCS.md:8/:11`；`AGENTS.md::必读条目 4`；（缺口面）见下 35 单元清单	"宪章 §8.4:282 「`lib/algorithms/` 中每个可独立调度的科学模块编译为独立 Windows DLL / Linux SO…每个算法模块必须有：…`README.md`、`module.yaml`、公开头文件、源码和可复用测试…」→ **义务主体只有""算法模 / 宪章 §12.2 只把「模块 README」列为 L2 层，未规定哪些目录必须有 L2 文档 / DOCUMENTATION_STANDARD.md:8-10 「每份 module 文档：职责/非职责、public API、依赖/callers、data contract、ownership、threading、"	功能/用途/相关文档/接口代码）；规程 §2（纯表述问题不抬级，标准缺口如实定 P2）	OPEN	
M8a-I-002	I_DOC_HYGIENE	P2	M8a	问题扫描/findings/I_DOC_HYGIENE/p2/M8a_L25_L27.md	32	门的全覆盖样本恰是最薄样本：5 份 README 缺负责人 8 要素中的 4 项且合同锚写法错误	`lib/phase1/wcs/README.md`（10 行）、`lib/phase1/noise/README.md`（11）、`lib/phase1/photometry/README.md`（11）、`lib/phase1/stars/README.md`（15）、`lib/phase3_session/README.md`（15）	wcs README 全文要点：「# phase1/wcs — WCS TAN (L2 模块 README) / 合同: `P1-004` / `SCI-WCS-001` (docs/contracts/INDEX.yaml) / Header: … / Source: … / 	8-10`	OPEN	
M8a-I-003	I_DOC_HYGIENE	P2	M8a	问题扫描/findings/I_DOC_HYGIENE/p2/M8a_L25_L27.md	50	tools/README 与 tools/ 实体名实不符：唯一文档只述 astro_toolkit（git 批操作器），检查器资产无一索引	:全文 83 行`（复核 1-13、19-40、56-71、75-79、81-83）；对照 `tools/` 实构（复算见下）、`ci/checks.json`（70 项注册检查）、AGENTS.md 执行纪律	README:1-3 「# AstroCS 工程工具集（astro_toolkit）/ Python 脚本 + JSON 配置驱动的批量操作工具，用于**减少子 Agent 频繁触发沙箱确认**。」 / README:21-24/:59-64 step 类型表含 `git_status/git_add/git_commit/git_push` 四类；:75 「把 git add → commit → push → log 打包成一个 JSON，只需一次 RunCommand」；: / README:26-32/:65 的 `run_orchestrator` step 以 `build/art	83`（`msys2_mingw: FORBIDDEN`）	OPEN	
M8a-I-004	I_DOC_HYGIENE	P2	M8a	问题扫描/findings/I_DOC_HYGIENE/p2/M8a_L25_L27.md	70	healpix_core 上游出处 URL 格式损坏且 NOTICE 未保留上游版权原文（BSD-3 字面义务）	:来源头注`（复核 4-9）、`::neighbors 段注`（337-341、418）；`lib/common/healpix/THIRD_PARTY_NOTICE.md::全文 31 行`（复核 5-22、26-31）	healpix_core.cpp:6 「// https:// github.com/astrometry/astrometry.net healpix.c 文件头许可)」— `https://` 之后含空格、且未指到文件路径/行，**非可定位链接** / THIRD_PARTY_NOTICE.md:9-10 「该文件为 **BSD 3-Clause** 许可 (文件头声明：Licensed under a 3-clause BSD style license - see LICENSE)」= 转述，全文**未粘贴**上游版权行原文 / 正面样本对照：`lib/healpix_db/healp	BSD-3-Clause 条款 1（源码再分发须保留上游 copyright notice 原文）；宪章 §14.2（公共许可证须可寻址）、§12.3-9（无悬空引用）	OPEN	
M8a-I-005	I_DOC_HYGIENE	P2	M8a	问题扫描/findings/I_DOC_HYGIENE/p2/M8a_L25_L27.md	89	L2 层把只存在于控制包解压区的「V7 编号标准」当现行权威：23 份 manifest 与多份 README 的条款原文仓内不可核	3`、`modules/conformance/echo/module.yaml:3`、`noop/README.md:43`、`echo/README.md:62`；`providers/cpu/common/README.md`（15 号标准 §2 + 「C §C6」）、`packaging/README.md:37/:39`（03_TARGET §4 + `10_LINUX_CONTROL_NODE.md` §5）、`runtime/core/phase_lifecycle.README.md:13-16`（`AstroCS_ENGINEERING_CONSTRAINTS.md` A.3/A.4/A.6 + 03_TARGET §5）、`lib/orchestrator/cpp/include/spill_manager.h:4` 与同目录 `resource_monitor.h:4	module.yaml 通用行（21 份）「# 字段遵循 11_MODULE_SOURCE_TEST_STANDARD.md §4；source_symbols 为源码核对清单」 / noop README:43 「模块元数据合同：`contracts/config/module_dll_contract.schema.json`（ARC-001 冻结）与 module.yaml 字段规范（`11_MODULE_SOURCE_TEST_STANDARD.md` / packaging README:37 「Windows 正式安装树（…，**03_TARGET §4**）由…」**；phase	宪章 §1.1 第 8 层（历史文档、旧报告和旧控制包仅作线索）、§12.3-9；AGENTS.md（ENGINEERING_CONSTRAINTS = ARCHIVED_NON_NORMATIVE）	OPEN	
M8a-I-006	I_DOC_HYGIENE	P2	M8a	问题扫描/findings/I_DOC_HYGIENE/p2/M8a_L25_L27.md	109	「entrypoint」同词至少两义，仓内无权威定义 — 登记为术语缺口，不按猜测定档	274 §8.2 节点唯一实际 entrypoint、:288 §8.4 单一模块 entrypoint、:402 §11 trace 记录 entrypoint — **均用词而不定义 module.yaml 字段**）；`contracts/config/module_dll_contract.schema.json`（另见下）	"**义 A｜DLL 唯一导出入口符号**：`contracts/config/module_dll_contract.schema.json:24` `""entrypoint_abi"": { ""const"": ""astrocs_module_query_v1"" }`（schema / **义 B｜host-registry descriptor 是否接线**：`docs/contracts/PUBLIC_API.md:345` 「`entrypoint=MISSING` — regi"	宪章 §12.1/§12.2（分层与术语一致）、§12.3-1；`docs/GLOSSARY.md` 自称唯一术语权威却无该词条	OPEN	
M8a-I-007	I_DOC_HYGIENE	P2	M8a	问题扫描/findings/I_DOC_HYGIENE/p2/M8a_L25_L27.md	128	toolchain.lock 已刷新，INVENTORY_REPORT 仍以现势口吻归因锁「九类工具全部缺失」— 修复未回写型失真	:§1 盘点方法第 4 条`（复核 15）、`::头部`（1-8）；`ci/toolchain.lock.json`（复核 4-6、11-46、53/60、68/75、83、97、133-135）	"INVENTORY:15 「本机工具链（ADOPT-004 锁存）：python3 3.13.5、git 2.47.3、zstd 1.5.7 可用；**cmake / gcc / g++ / clang / clang++ / ninja / make / ccache / py / 当前锁逐键复核（grep `""present""`）：cmake:15 true、gcc:23 true、gxx:30 true、clang:37 true、clang++:44 true、ninj"	宪章 §12.3-10（活动文档不得以历史状态冒充当前状态）、§12.3-1	OPEN	
